Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
9810,KOSPI,엔케이물산,기타 전문 도매업,유연성 산업용 포장재(FIBC) 제조 판매,1988-08-31,12월,김성곤,http://nk-ms.com,서울특별시
14440,KOSPI,영보화학,플라스틱제품 제조업,"가교발포폴리에틸렌(아티론,영보드) 제조,판매",1997-08-27,12월,이영식,http://www.youngbo.com,충청북도
9970,KOSPI,영원무역홀딩스,기타 금융업,"스포츠의류(등산복,운동복,스키복) 도소매,수출,섬유봉제",1988-11-07,12월,성래은,,서울특별시
3520,KOSPI,영진약품,의약품 제조업,"의약품(드링크제,항생제,영양수액제),의약부외품 제조,판매",1973-06-25,12월,이재준,http://www.yungjin.co.kr,서울특별시
670,KOSPI,영풍,1차 비철금속 제조업,"제1차 금속산업(아연괴,황산,카드뮴괴),건전지 제조,무역",1976-06-12,12월,"이강인, 박영민",http://www.ypzinc.co.kr,서울특별시
6740,KOSPI,영풍제지,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,지관원지,라이나원지 제조",1996-07-03,12월,이관형,http://www.yp21.co.kr,경기도
12280,KOSPI,영화금속,자동차 신품 부품 제조업,"자동차부품,건축자재(관이음쇠) 제조,판매",1990-01-25,12월,최동윤(단독 대표이사),http://www.yeonghwa.co.kr,경상남도
15360,KOSPI,예스코홀딩스,기타 금융업,지주사업,1996-12-24,12월,구본혁,http://www.yescoholdings.com,서울특별시
7310,KOSPI,오뚜기,기타 식품 제조업,"라면,마요네즈,카레,스프,당면,소오스,토마토케첩,마가린,냉동생지(바게트,크로와상),참치캔,식초,3분짜장 제조",1994-08-12,12월,"함영준, 황성만",http://www.ottogi.co.kr,경기도
2630,KOSPI,오리엔트바이오,의약품 제조업,의약품 제조,1976-12-28,03월,장재진,http://www.orient.co.kr,경기도
1800,KOSPI,오리온홀딩스,기타 금융업,자회사 관리 지주사업 등,1975-06-27,12월,허인철,http://www.oriongroup.co.kr,서울특별시
10050,KOSPI,우리종금,기타 금융업,"종합금융,주택할부금융,부동산",1974-09-11,12월,김종득,http://wooriib.com,광주광역시
6980,KOSPI,우성사료,"곡물가공품, 전분 및 전분제품 제조업","배합사료,Suit-feed(맞춤 TMR(육성우,건유우,착유우) 사료),농후사료,곡류(강피류 등 부산물) 제조,판매/부동산 임대,무역",1988-10-10,12월,한재규,http://www.woosungfeed.co.kr,대전광역시
16880,KOSPI,웅진,기타 금융업,"교육서비스(웅진아이큐,중.고교학습,어린이마을),도서,잡지 출판/부동산 임대/인터넷관련사업",1994-11-05,12월,이수영,http://www.woongjin.com,서울특별시
5820,KOSPI,원림,직물직조 및 직물제품 제조업,"고무,플라스틱제품,산업용포장재,PP.BAG,타포린 제조,도매/부동산 임대/주택 신축,판매/인터넷 정보통신/벤처회사 투자",1990-04-20,12월,신성엽,http://www.wonlim.co.kr,서울특별시
10600,KOSPI,웰바이오텍,상품 중개업,"피혁의류 도,소매,의류 판매,수입,피혁(GRAIN LEATHER) 제조",1997-07-18,12월,구세현,http://www.wellbiotec.co.kr,서울특별시
8600,KOSPI,윌비스,생활용품 도매업,"스웨터,니트,셔츠 도매,제조/컴퓨터주변기기 무역,오파,임대",1989-07-28,12월,"임찬혁(대표집행임원), 송주호(대표집행임원)",http://www.willbes.com,충청남도
910,KOSPI,유니온,"시멘트, 석회, 플라스터 및 그 제품 제조업","백시멘트,타일시멘트,알루미나시멘트,용융알루미나,급결제,필터프레스,유니필터제조,도매",1996-07-03,12월,"이건영, 이우선",http://www.unioncement.com,서울특별시
11330,KOSPI,유니켐,"가죽, 가방 및 유사제품 제조업","피혁 제조,도매,무역,부동산임대",1989-12-14,12월,이장원,http://www.uni-chem.net,경기도
2920,KOSPI,유성기업,자동차 신품 부품 제조업,"철도차량부품(피스턴링,실린더라이너,발브가이드,타펫트),자동차부품,주강,주물 제조,판매",1988-10-10,12월,류현석(대표이사),http://www.ypr.co.kr,충청남도
700,KOSPI,유수홀딩스,회사 본부 및 경영 컨설팅 서비스업,지주사업,1956-03-03,12월,송영규,http://www.eusu-holdings.com,서울특별시
3470,KOSPI,유안타증권,금융 지원 서비스업,"유가증권 매매,중개,대리,인수",1988-01-21,12월,궈밍쩡,http://www.yuantakorea.com,서울특별시
11690,KOSPI,유양디앤유,반도체 제조업,"혼성직접회로,통신기기 제조/화공약품,케이블 도매",1995-12-21,12월,윤경욱,http://www.yuyang.co.kr,경기도
220,KOSPI,유유제약,의약품 제조업,"의약품 제조,판매",1975-11-18,12월,유원상,http://www.yuyu.co.kr,충청북도
1200,KOSPI,유진투자증권,금융 지원 서비스업,"유가증권 매매,중개,인수",1987-08-24,12월,"유창수, 고경모(각자 대표)",http://www.eugenefn.com,서울특별시
100,KOSPI,유한양행,의약품 제조업,"의약품(삐콤씨,알마겔,세파졸린주사,아코텍스주사,이세파신,신생아호흡곤란치료제 등),생활용품(유한락스,비누,홈키파),식혜 도매",1962-11-01,12월,대표이사 조욱제,http://www.yuhan.co.kr,서울특별시
3460,KOSPI,유화증권,금융 지원 서비스업,증권업,1987-08-24,12월,윤경립,http://www.yhs.co.kr,서울특별시
8730,KOSPI,율촌화학,플라스틱제품 제조업,"연포장재,필름,골판지상자,합성수지,플라스틱일반성형제품 제조",1988-08-30,12월,"송녹정,신동윤",http://www.youlchon.com,서울특별시
8250,KOSPI,이건산업,나무제품 제조업,"컨테이너용합판,목재 파렛트,프레스우드 파렛트,가공목재,제재목 제조/부동산 임대",1988-10-21,12월,"박승준, 이길수",http://www.eagon.com,인천광역시
25820,KOSPI,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",1995-08-18,12월,"안월환, 김영길(각자 대표이사)",http://www.leeku.net,경기도
5950,KOSPI,이수화학,기초 화학물질 제조업,"등유,알킬벤젠,윤활유,노말파라핀 제조,도매",1988-04-28,12월,류승호,http://www.isuchemical.co.kr,서울특별시
15020,KOSPI,이스타코,부동산 임대 및 공급업,부동산 분양/입시학원 운영,1988-12-23,12월,김승제,http://www.e-starco.co.kr,서울특별시
760,KOSPI,이화산업,기타 전문 도매업,"염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무 도매,제조",1994-04-29,12월,홍성우,http://www.rifa.co.kr,서울특별시
14990,KOSPI,인디에프,봉제의복 제조업,"여성의류,남성의류,캐쥬얼웨어 제조",1989-06-20,12월,백정흠,http://www.inthef.co.kr,서울특별시
6490,KOSPI,인스코비,전기 통신업,"시계,스마트그리드,도소매,소프트웨어개발",1985-01-17,12월,"유인수, 구자갑 (각자 대표이사)",http://www.inscobee.com,서울특별시
23800,KOSPI,인지컨트롤스,자동차 신품 부품 제조업,"자동차부품(터머스위치,터머스탯) 제조",1997-06-23,12월,"대표이사 정구용, 대표이사 김양수",http://www.inzi.co.kr,경기도
230,KOSPI,일동홀딩스,의약품 제조업,"의약품 제조,도매",1975-06-28,12월,박대창,http://www.ildong.com,서울특별시
13360,KOSPI,일성건설,토목 건설업,"건축공사,토목공사,전기공사",1989-12-02,12월,유필상,http://www.ilsungconst.co.kr,인천광역시
3120,KOSPI,일성신약,의약품 제조업,"의약품(항생제,화학료법제,항바이러스,근이완제,영양액륜) 제조,판매",1985-01-14,12월,"윤석근, 윤종욱",http://www.ilsung-ph.co.kr,서울특별시
3200,KOSPI,일신방직,방적 및 가공사 제조업,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출",1973-05-23,12월,김정수,http://www.ilshin.co.kr,서울특별시
7110,KOSPI,일신석재,"건축자재, 철물 및 난방장치 도매업","건축석 제조,도소매/석공예,석공사",1986-03-04,12월,김학선,http://www.ilshinstone.co.kr,서울특별시
7570,KOSPI,일양약품,의약품 제조업,"일반의약품(원비디,영비천,아진탈,디세텔,노루모산),항암제(베타-이뮤난),전문의약품 제조,판매,수출입",1974-08-28,12월,김동연,http://www.ilyang.co.kr,경기도
8500,KOSPI,일정실업,편조원단 제조업,"자동차시트원단,의류,완구직물 제조,염색가공",1994-08-12,12월,고동수,http://www.iljeong.co.kr,경기도
15860,KOSPI,일진홀딩스,기타 금융업,"전기산업용기기(개폐기,차단기,배전반),자동화시스템,자동차엔진부품,절연전선,금구류,고압선,저압선 제조,판매/전기공사,가스절연차단기",1990-03-22,12월,허정석,http://www.iljin.co.kr,경기도
33240,KOSPI,자화전자,전자부품 제조업,"Bonded magenet,플라스틱자성제품,티탄산 바륨계 반도체소자,휴대전화용 Vibration Motor,전자관,전자부품 제조",1999-01-06,12월,"김상면, 김찬용(각자대표)",http://www.jahwa.co.kr,충청북도
950,KOSPI,전방,방적 및 가공사 제조업,"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출",1968-10-21,12월,"조규옥, 김형건",http://www.chonbang.co.kr,서울특별시
25620,KOSPI,제이준코스메틱,기타 화학제품 제조업,화장품 제조 판매,1995-07-08,12월,이진형,http://www.jayjun.kr,인천광역시
30000,KOSPI,제일기획,광고업,"광고 대행/광고물,영화 제작,인쇄,출판",1998-03-03,12월,유정근,http://www.cheil.co.kr,서울특별시
2620,KOSPI,제일파마홀딩스,회사 본부 및 경영 컨설팅 서비스업,"의약품(타리비드,제일파프,노엘,푸라솔) 제조,도매",1988-01-20,12월,한상철,http://www.jeilpharm.co.kr,서울특별시
6220,KOSPI,제주은행,은행 및 저축기관,"은행업무,외국환업무,신탁업무",1972-12-28,12월,서현주,http://www.e-jejubank.com,제주특별자치도
4910,KOSPI,조광페인트,기타 화학제품 제조업,"도료(우레탄,에나멜,락카,특수도료) 제조,도매",1976-12-27,12월,양성아,http://www.chokwangpaint.co.kr,부산광역시
4700,KOSPI,조광피혁,"가죽, 가방 및 유사제품 제조업","가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매",1977-05-27,12월,이연석,http://www.chokwang.co.kr,충청북도
1550,KOSPI,조비,"비료, 농약 및 살균, 살충제 제조업","복합비료(연초용,수도용,시판용,특수작물용),양액재배용 비료,완효성 비료,부직포 제조,무역",1976-12-28,12월,이승연,http://www.chobi.co.kr,서울특별시
480,KOSPI,조선내화,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",1978-06-30,12월,이금옥,http://www.chosunref.co.kr,전라남도
18470,KOSPI,조일알미늄,1차 비철금속 제조업,"알루미늄판 제조,도매",1988-11-22,12월,"이영호,박동수",http://www.choilal.co.kr,경상북도
2600,KOSPI,조흥,기타 식품 제조업,"휘핑크림,인스턴트이스트,프루츠칵테일,크림치즈,견과류,건조과일 제조,판매/주택 신축,판매",1976-12-23,12월,유익제,http://www.choheung.co.kr,경기도
1630,KOSPI,종근당홀딩스,의약품 제조업,"의약품(항생제,위궤양치료제,장기이식면역억제제,고지혈증치료제(로바이드)) 제조,도매",1976-06-30,12월,김태영,http://www.ckd-holdings.com,서울특별시
10580,KOSPI,지코,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조",1994-12-27,12월,김형철,http://www.jico21.com,충청남도
35000,KOSPI,지투알,회사 본부 및 경영 컨설팅 서비스업,지주회사,1999-08-11,12월,정성수,http://www.lgad.co.kr,서울특별시
3780,KOSPI,진양산업,플라스틱제품 제조업,"합성수지,폴리우레탄스폰지 제조,도매,수출입",1973-06-26,12월,"김상용,조영태(각자대표이사)",http://www.cyc1963.com,경상남도
10640,KOSPI,진양폴리,플라스틱제품 제조업,"폴리우레탄,폴리우레탄스폰지 제조,판매",1989-09-30,12월,"김상용,조영태(각자대표이사)",http://www.chinyangpoly.kr,경기도
11000,KOSPI,진원생명과학,의약품 제조업,플라스미드,1987-11-16,12월,박영근,http://www.genels.com,서울특별시
2780,KOSPI,진흥기업,토목 건설업,"아파트건설,토목공사,건축공사,국내도급공사",1977-06-25,12월,박상신,http://www.chinhung.co.kr,인천광역시
9310,KOSPI,참엔지니어링,특수 목적용 기계 제조업,FPD Laser Repair 장비 등 (FPD 장비의 개발과 제조 및 판매),1987-11-12,12월,김규동,http://www.charmeng.com,경기도
650,KOSPI,천일고속,육상 여객 운송업,"고속버스운수(경부선,44개 노선),도로여객운수업,운수창고업,유류판매,부동산 임대",1977-06-23,12월,박도현,http://www.chunilexpress.com,부산광역시
33250,KOSPI,체시스,자동차 신품 부품 제조업,"자동차부품,뒷차축 제조",1999-08-11,06월,"이명곤, 김성광(각자대표이사)",http://www.chasys.com,경상북도
6380,KOSPI,카프로,기초 화학물질 제조업,"카프로락탐,유안비료 제조",1974-05-28,12월,권용대,http://www.hcccapro.co.kr,서울특별시
1620,KOSPI,케이비아이동국실업,자동차 신품 부품 제조업,"자동차부품(에어닥트,글로벌박스,노즐,어셈블리류,핸들류) 제조,판매/공장 임대",1990-09-15,12월,김진산,http://www.dongkook-ind.co.kr,서울특별시
29460,KOSPI,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매,1997-11-25,12월,"고석태, 양호근",http://www.kct.co.kr,경기도
7810,KOSPI,코리아써키트,전자부품 제조업,"인쇄회로기판,Module 제조/부동산(건물) 임대",1985-09-09,12월,장세준,http://www.kcg.co.kr,경기도
3690,KOSPI,코리안리,재 보험업,금융보험/부동산 임대,1969-12-22,12월,원종규,http://www.koreanre.co.kr,서울특별시
5070,KOSPI,코스모신소재,기타 화학제품 제조업,"이차전지양극활물질,기능성필름",1987-09-28,12월,홍동환,http://www.cosmoamt.com,충청북도
5420,KOSPI,코스모화학,기타 화학제품 제조업,"이산화티타늄 및 부산물, 황산코발트 및 부산물",1987-07-23,12월,안성덕,http://www.cosmochem.co.kr,서울특별시
2020,KOSPI,코오롱,기타 금융업,지주회사,1975-06-23,12월,안병덕,http://www.kolon.com,경기도
3070,KOSPI,코오롱글로벌,토목 건설업,"토목공사,일반건설,주택건설,해외건설,소각로설비공사/환경플랜트,폐처리기 제조",1978-09-15,12월,윤창운,http://www.kolonglobal.com,경기도
31820,KOSPI,콤텍시스템,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템(네트웍) 구축/데이터통신장비(모뎀,먹스),종합네트워크시스템 제조,설치,유지보수",1997-02-12,12월,권창완 집행임원,http://www.comtec.co.kr,서울특별시
15590,KOSPI,큐로,일반 목적용 기계 제조업,"열교환기,압력용기,저장탱크,산업용보일러 제조",1989-05-27,12월,서상훈,http://www.curo.co.kr,울산광역시
5740,KOSPI,크라운해태홀딩스,기타 금융업,"비스켓,쵸코렛,사탕,웨이퍼 제조,도매",1976-06-30,12월,윤석빈,http://www.crown.co.kr,서울특별시
20120,KOSPI,키다리스튜디오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","만화, 소설 등 콘텐츠 제작 및 유통, 판매, 컴퓨터 프로그래밍, 시스템 통합 및 관리업",1996-07-03,12월,김영훈,http://www.kidaristudio.com,서울특별시
14580,KOSPI,태경비케이,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영",1991-03-07,12월,김민정,http://www.bkmp.co.kr,서울특별시
15890,KOSPI,태경산업,기초 화학물질 제조업,"제강용 정련제(프락스),카바이드,중질탈산칼슘 제조,판매/고속도로휴게소 운영",1996-01-30,12월,김해련,http://www.taekyung.co.kr,서울특별시
3240,KOSPI,태광산업,화학섬유 제조업,"석유화학제품(PTA,AN),화섬사,직물 등",1975-12-27,12월,"정찬식, 박재용 (각자 대표이사)",http://www.taekwang.co.kr,서울특별시
11280,KOSPI,태림포장,"골판지, 종이 상자 및 종이용기 제조업","골판지,골판지상자,수출용박스 제조,도매/인쇄",1988-12-20,12월,이복진,http://www.tailim.com,경기도
4100,KOSPI,태양금속,자동차 신품 부품 제조업,"자동차용 강력볼트,너트,전기전자제품용 나사,자전거부품,전해동박,도금도장설비 제조",1976-05-25,12월,한우삼. 한하워드성(각자 대표이사),http://www.taeyangmetal.com,경기도
9410,KOSPI,태영건설,토목 건설업,"종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매",1989-11-13,12월,이재규,http://www.taeyoung.com,경기도
1420,KOSPI,태원물산,자동차 신품 부품 제조업,"자동차부품,워터펌프,인산정제석고,건축자재(불연내장재), 제조,수출입",1975-06-24,12월,남기영,http://www.twms.co.kr,서울특별시
7980,KOSPI,태평양물산,봉제의복 제조업,"봉제의류(자켓,파카,코트),침구 제조,우모가공,생활용품 도소매,무역",1994-12-27,12월,임석원,http://www.panpacific.co.kr,서울특별시
19180,KOSPI,티에이치엔,기타 전기장비 제조업,"자동차부품(전기배선장치류) 제조,도매",1996-07-31,12월,"이광연, 채승훈",http://www.th-net.co.kr,대구광역시
4870,KOSPI,티웨이홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",1977-06-30,12월,황정현,http://www.twayholdings.com,서울특별시
5690,KOSPI,파미셀,기초 의약물질 및 생물학적 제제 제조업,"줄기세포치료제,화장품",1988-05-20,12월,김현수,http://www.pharmicell.com,서울특별시
36580,KOSPI,팜스코,"곡물가공품, 전분 및 전분제품 제조업","배합사료 제조,도매",1999-10-25,12월,"정 학 상, 김 홍 국",http://www.farmsco.com,경기도
4720,KOSPI,팜젠사이언스,의약품 제조업,의약품 외,1990-06-15,12월,김혜연 박희덕(각자),http://www.pharmgenscience.com,경기도
10820,KOSPI,퍼스텍,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발",1989-05-10,12월,손경석,http://www.firsteccom.co.kr,경상남도
16800,KOSPI,퍼시스,가구 제조업,"사무용 가구,의자,책상,캐비넷 제조",1996-12-24,12월,"배상돈, 윤기언 (각자 대표이사)",http://www.fursys.co.kr,서울특별시
1020,KOSPI,페이퍼코리아,"펄프, 종이 및 판지 제조업","제지(신문용지,중질지),합판 제조,건설,석유류 판매",1976-06-26,12월,권육상,http://www.papercorea.co.kr,전라북도
10770,KOSPI,평화홀딩스,자동차 신품 부품 제조업,지주회사,1986-03-31,12월,"김종석, 김동관",http://www.phhc.co.kr,대구광역시
7630,KOSPI,폴루스바이오팜,상품 중개업,"정밀전자계측기,이동통신장비,무선호출기,파형관측기,인공위성수신기 제조",1988-10-24,12월,남승헌 (단독 대표이사),http://polusbiopharm.com,인천광역시
17810,KOSPI,풀무원,기타 식품 제조업,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출",1995-10-05,12월,이효율,http://www.pulmuone.co.kr,충청북도
5810,KOSPI,풍산홀딩스,기타 금융업,"동판제,대,관,봉,선,소전,동파이프 제조,도매,무역",1988-07-28,12월,"류진, 박우동",http://www.poongsan.co.kr,인천광역시
19490,KOSPI,하이트론,영상 및 음향기기 제조업,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조",1998-11-04,12월,임정훈(단독대표),http://www.hitron.co.kr,경기도
140,KOSPI,하이트진로홀딩스,기타 금융업,지주회사,1973-09-19,12월,김인규,http://www.hitejinroholdings.com,서울특별시
36460,KOSPI,한국가스공사,연료용 가스 제조 및 배관공급업,"액화천연가스 공급,제조,도매,개발",1999-12-15,12월,채희봉,http://www.kogas.or.kr,대구광역시
5430,KOSPI,한국공항,기타 운송관련 서비스업,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",1976-12-28,12월,유종석,http://www.kas.co.kr,서울특별시
25540,KOSPI,한국단자,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)",1996-10-16,12월,"이창원,이원준",http://www.ket.com,인천광역시
4090,KOSPI,한국석유,기타 비금속 광물제품 제조업,"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대",1977-06-25,12월,"강승모, 김병집(각자대표이사)",http://www.koreapetroleum.com,서울특별시
2200,KOSPI,한국수출포장,"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매",1974-06-28,12월,대표이사 회장 허용삼 대표이사 사장 허정훈(각자대표이사),http://www.keppack.co.kr,서울특별시
2960,KOSPI,한국쉘석유,석유 정제품 제조업,"윤활유,그리스 제조,도매",1988-08-10,12월,오지원 (대표이사 직무대행 이사),http://www.shell.co.kr,부산광역시
240,KOSPI,한국앤컴퍼니,기타 금융업,비금융지주회사,1968-12-27,12월,조현범,http://www.hankook-technologygroup.com,경기도
15760,KOSPI,한국전력,전기업,"전력자원개발,발전,송전,전력용기자재확보",1989-08-10,12월,정승일,http://www.kepco.co.kr,전라남도
6200,KOSPI,한국전자홀딩스,기타 금융업,"시장조사,경영컨설팅",1979-11-30,12월,박 명 덕,http://www.kecholdings.co.kr,서울특별시
9540,KOSPI,한국조선해양,선박 및 보트 건조업,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",1999-08-24,12월,"권오갑, 가삼현 (각자 대표이사)",http://www.ksoe.co.kr,서울특별시
25890,KOSPI,한국주강,특수 목적용 기계 제조업,"주강,주물 제조,도매",1997-07-18,12월,하만규,http://www.hascokorea.co.kr,경상남도
970,KOSPI,한국주철관,1차 철강 제조업,"수도용주철관,강관 제조",1969-12-12,12월,"홍동국, 김태형, 김형규, 김길출 (각자대표제)",http://www.kcip.co.kr,부산광역시
17960,KOSPI,한국카본,"구조용 금속제품, 탱크 및 증기발생기 제조업","탄소섬유(카본프리프레그(낚시대,테니스라켓,골프 Shaft,스포츠레저용품)),합성수지,글라스페이퍼,LNG선박용 단열판넬 제조,도매",1995-07-08,12월,"조문수, 이명화 공동대표이사",http://www.hcarbon.com,경상남도
7280,KOSPI,한국특강,1차 철강 제조업,"철강압연제품(앵글,이형형강,평철,환봉) 제조,판매",1989-11-13,12월,"한길구, 박성우",http://www.ekosco.com,경상남도
10100,KOSPI,한국프랜지,자동차 신품 부품 제조업,"자동차부품(제동,구동장치),프랜지(관이음쇠),철구조물,산업기계 제조",1987-10-02,12월,이현덕,http://www.kofco.com,울산광역시
3350,KOSPI,한국화장품제조,기타 화학제품 제조업,"화장품(OEM,ODM)",1978-02-06,12월,"임충헌, 이용준",http://www.hkcosm.com,서울특별시
2390,KOSPI,한독,의약품 제조업,"의약품(소화제,크라포란,라식스)제조,도매,부동산 임대",1976-06-30,12월,"김영진, 백진기",http://www.handok.co.kr,서울특별시
14790,KOSPI,한라,토목 건설업,"토목,건축,전기,환경사업,준설공사,포장공사,주택,중기임대",1994-08-12,12월,이석민,http://www.halla.co.kr,서울특별시
8930,KOSPI,한미사이언스,기타 금융업,"항생제(세포탁심,세포트리악손),유산균정장제(메디락비타,메디락베베),위장관운동조절개선제(설프라이드),고혈압치료제(유니바스크),원료의약품,식품 제조,판매",1988-06-20,12월,"송영숙, 임종윤(각자대표)",http://www.hanmiscience.co.kr,경기도
20000,KOSPI,한섬,봉제의복 제조업,"여성의류,금속 액세서리,신발,가방,선글라스 제조,판매",1996-07-03,12월,김민덕,http://www.handsome.co.kr,서울특별시
3680,KOSPI,한성기업,수산물 가공 및 저장 처리업,"냉동식품,햄제품 제조,도매,보관/원양어업",1989-01-26,12월,"임우근,임준호(각자대표)",http://www.hsep.com,부산광역시
10420,KOSPI,한솔PNS,기타 전문 도매업,"정보시스템구축 및 유지보수, 포장재제조 및 가공, 지류가공 및 판매",1989-05-31,12월,강준석,http://www.hansolpns.com,서울특별시
9180,KOSPI,한솔로지스틱스,기타 운송관련 서비스업,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점",1989-11-13,12월,황규호,http://www.hansollogistics.com,서울특별시
14680,KOSPI,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",1989-05-20,12월,박원환,http://www.hansolchemical.com,서울특별시
4710,KOSPI,한솔테크닉스,전자부품 제조업,"백라이트유닛,인버터,폴리바리콘,모니터,통신장비 제조",1988-07-06,12월,박현순,http://www.hansoltechnics.com,서울특별시
4150,KOSPI,한솔홀딩스,기타 금융업,"지주회사,경영자문컨설팅",1972-05-17,12월,이재희,http://www.hansol.com,서울특별시
4960,KOSPI,한신공영,건물 건설업,"토목공사,건축공사,주택건설,유통업(백화점),문화교실,주차장",1976-07-07,12월,"최문규,전재식(각자 대표이사)",http://www.hanshinc.com,경기도
11700,KOSPI,한신기계,일반 목적용 기계 제조업,"공기압축기,공구류 제조,판매/오파",1987-07-24,12월,최영민,http://www.hanshin.co.kr,경기도
1750,KOSPI,한양증권,금융 지원 서비스업,증권업,1988-03-04,12월,임재택,http://www.hygood.co.kr,서울특별시
18880,KOSPI,한온시스템,일반 목적용 기계 제조업,"자동차용부품(라디에이터,히터,에어콘,압축기,콘덴서,컴퓨레사) 제조,도매",1996-07-31,12월,각자대표집행임원 2인 - 성민석(대표집행임원) - 너달 쿠추카야(대표집행임원),http://www.hanonsystems.com,대전광역시
9420,KOSPI,한올바이오파마,의약품 제조업,"의약품 제조,도매/부동산 임대",1989-12-18,12월,"박승국,정승원(공동대표이사)",http://www.hanall.co.kr,대전광역시
14130,KOSPI,한익스프레스,도로 화물 운송업,"특수화물 운송(유류,화학류,벌크제품 등),냉동차,탱크로리운송,복합운송 주선,임대,택배/특장차,중기 제조,판매",1989-07-25,12월,"이재헌, 이석환 (각자대표)",http://www.hanex.co.kr,경기도
2220,KOSPI,한일철강,1차 철강 제조업,"강관류,철판류,금속관류,건축자재,자동차부품 제조,도매",1988-10-07,12월,엄정헌,http://www.hanilsteel.co.kr,서울특별시
6390,KOSPI,한일현대시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,시멘트반제품 제조,판매/콘도미니엄,스키장,종합레저관광산업,체육진흥사업,사업서비스",1975-12-26,12월,"허기수, 전근식",http://WWW.HANILHDCEMENT.COM,서울특별시
3300,KOSPI,한일홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업",지주사업,1969-11-20,12월,"허기호, 전근식(각자대표)",http://www.hanil.com,서울특별시
2320,KOSPI,한진,도로 화물 운송업,"포장화물,택배산업,항만하역,고속버스사업,운수보관",1974-08-12,12월,"류경표, 노삼석",http://www.hanjin.co.kr,서울특별시
3480,KOSPI,한진중공업홀딩스,연료용 가스 제조 및 배관공급업,지주회사,1956-03-03,12월,"조남호, 조원국",http://www.hhic-holdings.com,경기도
5110,KOSPI,한창,기계장비 및 관련 물품 도매업,"소화기, 통신장비 유통",1976-06-01,12월,최 승 환,http://www.hanchang.co.kr,부산광역시
9460,KOSPI,한창제지,"펄프, 종이 및 판지 제조업","마닐라판지,고급백판지(ALL PULP) 제조,판매,수출입",1987-12-23,12월,김길수,http://www.hcpaper.co.kr,경상남도
880,KOSPI,한화,기타 화학제품 제조업,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",1976-06-24,12월,"금춘수, 옥경석, 김승모, 김맹윤",http://www.hanwhacorp.co.kr,서울특별시
370,KOSPI,한화손해보험,보험업,손해보험,1975-06-30,12월,강성수,http://www.hwgeneralins.com/,서울특별시
